id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
802069,Streptopelia,turtur,,birds,European Turtle Dove,GABRIEL LEITE,Turkey,"Birecik, Şanlıurfa",37.1637,38.0604,750,call,uncertain,adult,field recording,//xeno-canto.org/802069,https://xeno-canto.org/802069/download,XC802069-Streptopelia-turtur_Deserto_2456.wav,"{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC802069-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC802069-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC802069-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC802069-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC802069-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC802069-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC802069-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:12,07:00,2023-05-10,2023-05-17,[],,yes,yes,no,,,no,Mix Pre 3,Sennheiser 67,48000
414047,Streptopelia,turtur,,birds,European Turtle Dove,Tora BENZEYEN,Turkey,"Köyceğiz, Muğla",36.8991,28.71,20,song,,,field recording,//xeno-canto.org/414047,https://xeno-canto.org/414047/download,XC414047-Turtle Dove.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC414047-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC414047-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC414047-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC414047-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/wave/XC414047-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/wave/XC414047-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/wave/XC414047-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:09,08:00,2018-05-02,2018-05-07,[],,no,no,no,,,no,,,48000
187969,Streptopelia,turtur,turtur,birds,European Turtle Dove,Lars Lachmann,Turkey,"Çamyuva, Kemer, Antalya Province",36.5536,30.5596,10,song,,,field recording,//xeno-canto.org/187969,https://xeno-canto.org/187969/download,XC187969-Turtle Dove_20140614_030840_prepared.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/ffts/XC187969-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/ffts/XC187969-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/ffts/XC187969-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/ffts/XC187969-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/wave/XC187969-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/wave/XC187969-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/wave/XC187969-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:09,06:08,2014-06-14,2014-07-19,[],song,yes,yes,no,,,no,,,44100
723028,Streptopelia,decaocto,,birds,Eurasian Collared Dove,Tora BENZEYEN,Turkey,"Batıkent, Tepebaşı, Eskişehir",39.7902,30.4507,800,song,male,adult,field recording,//xeno-canto.org/723028,https://xeno-canto.org/723028/download,XC723028-Kumru - Ev.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC723028-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC723028-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC723028-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/ffts/XC723028-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/wave/XC723028-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/wave/XC723028-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ESVXZPBMLR/wave/XC723028-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:23,08:30,2022-05-03,2022-05-09,['Columba livia'],Background call is a feral pigeon breeding in the balcony. ,yes,yes,no,,,no,,,48000
317769,Streptopelia,decaocto,,birds,Eurasian Collared Dove,Patrick Blake,Turkey,"Dumlupınar Mahallesi, Nilüfer, Bursa",40.2223,28.8417,160,call,,,field recording,//xeno-canto.org/317769,https://xeno-canto.org/317769/download,XC317769-EurasianCollaredDove_Turkey_22May2016_PJB.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HCLTWDSPRI/ffts/XC317769-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HCLTWDSPRI/ffts/XC317769-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HCLTWDSPRI/ffts/XC317769-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HCLTWDSPRI/ffts/XC317769-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HCLTWDSPRI/wave/XC317769-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HCLTWDSPRI/wave/XC317769-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HCLTWDSPRI/wave/XC317769-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:10,10:30,2016-05-22,2016-05-22,"['Streptopelia decaocto', 'Passer domesticus']","Natural vocalizations

Recorded using Nokia Lumia 635 with Audio Recorder HiFi app; edited with Audacity: high-pass filter and volume amplification",no,no,no,,,no,,,48000
317633,Streptopelia,decaocto,,birds,Eurasian Collared Dove,Patrick Blake,Turkey,"Dumlupınar Mahallesi, Nilüfer, Bursa",40.2223,28.8417,160,song,,,field recording,//xeno-canto.org/317633,https://xeno-canto.org/317633/download,XC317633-EurasianCollaredDove_Turkey_21May2016_PJB.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HCLTWDSPRI/ffts/XC317633-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HCLTWDSPRI/ffts/XC317633-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HCLTWDSPRI/ffts/XC317633-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HCLTWDSPRI/ffts/XC317633-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HCLTWDSPRI/wave/XC317633-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HCLTWDSPRI/wave/XC317633-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HCLTWDSPRI/wave/XC317633-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:36,08:00,2016-05-21,2016-05-21,['Passer domesticus'],"Natural vocalizations.  Recorded through open apartment window - I apologize for the muffled sound to the track.

Recorded using Nokia Lumia 635 with Audio Recorder HiFi app; edited with Audacity: high-pass filter and volume amplification",no,no,no,,,no,,,48000
738670,Spilopelia,senegalensis,,birds,Laughing Dove,Grégoire Chauvot,Turkey,"Uçhisar, Nevşehir Merkez, Nevşehir",38.6289,34.8039,1300,song,uncertain,adult,field recording,//xeno-canto.org/738670,https://xeno-canto.org/738670/download,XC738670-XC - Tourterelle Maillee Uchisar.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/UVZCOYYCLV/ffts/XC738670-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UVZCOYYCLV/ffts/XC738670-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UVZCOYYCLV/ffts/XC738670-large.png', 'full': '//xeno-canto.org/sounds/uploaded/UVZCOYYCLV/ffts/XC738670-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/UVZCOYYCLV/wave/XC738670-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UVZCOYYCLV/wave/XC738670-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UVZCOYYCLV/wave/XC738670-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:45,07:30,2022-06-08,2022-07-23,[],,yes,yes,no,,,no,,,48000
28990,Spilopelia,senegalensis,,birds,Laughing Dove,Stuart Fisher,Turkey,"Galata, Istanbul ",41.0248,28.9742,80,"song, song of 2 individuals",,,field recording,//xeno-canto.org/28990,https://xeno-canto.org/28990/download,Laughingdove2.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/VXZDHTKCBO/ffts/XC28990-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VXZDHTKCBO/ffts/XC28990-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VXZDHTKCBO/ffts/XC28990-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VXZDHTKCBO/ffts/XC28990-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VXZDHTKCBO/wave/XC28990-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VXZDHTKCBO/wave/XC28990-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VXZDHTKCBO/wave/XC28990-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,D,0:18,?,2006-10-21,2009-01-25,['Turdus merula'],,unknown,unknown,unknown,,,no,,,44100
26030,Spilopelia,senegalensis,,birds,Laughing Dove,Stuart Fisher,Turkey,"Galata, Istanbul ",41.0248,28.9742,80,song,male,,field recording,//xeno-canto.org/26030,https://xeno-canto.org/26030/download,Laughingdove.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/VXZDHTKCBO/ffts/XC26030-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VXZDHTKCBO/ffts/XC26030-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VXZDHTKCBO/ffts/XC26030-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VXZDHTKCBO/ffts/XC26030-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VXZDHTKCBO/wave/XC26030-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VXZDHTKCBO/wave/XC26030-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VXZDHTKCBO/wave/XC26030-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,D,0:18,?,2006-10-20,2008-12-12,['Larus michahellis'],"Rather poor recording, hopefully a better one will replace this one",unknown,unknown,unknown,,,no,,,44100
341729,Rallus,aquaticus,,birds,Water Rail,Tero Linjama,Turkey,Bafa Gölu,37.4726,27.4874,30,call,,,field recording,//xeno-canto.org/341729,https://xeno-canto.org/341729/download,XC341729-255_ralaqu_k-kriiaa-kutsu_Turkki_Baja_Gölu_2015-06-02.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/ffts/XC341729-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/ffts/XC341729-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/ffts/XC341729-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/ffts/XC341729-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/wave/XC341729-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/wave/XC341729-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/wave/XC341729-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:07,07:00,2015-06-02,2016-11-06,[],,no,no,no,,,no,,,44100
801946,Rallus,aquaticus,,birds,Water Rail,GABRIEL LEITE,Turkey,"Yeşilhisar, Kayseri",38.2481,35.2006,1100,song,uncertain,adult,field recording,//xeno-canto.org/801946,https://xeno-canto.org/801946/download,XC801946-Rallus-aquaticus_Sultan_2289.wav,"{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC801946-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC801946-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC801946-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC801946-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC801946-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC801946-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC801946-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:04,07:30,2023-05-08,2023-05-17,[],,yes,yes,yes,,,no,Mix Pre 3,Sennheiser 67,48000
488719,Rallus,aquaticus,aquaticus,birds,Water Rail,Murat Uyman,Turkey,"Umurbey Deltası, Lapseki, Çanakkale",40.275,26.5688,0,call,,,field recording,//xeno-canto.org/488719,https://xeno-canto.org/488719/download,XC488719-Rallus-aquaticus.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DZNFYGHXAG/ffts/XC488719-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DZNFYGHXAG/ffts/XC488719-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DZNFYGHXAG/ffts/XC488719-large.png', 'full': '//xeno-canto.org/sounds/uploaded/DZNFYGHXAG/ffts/XC488719-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/DZNFYGHXAG/wave/XC488719-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DZNFYGHXAG/wave/XC488719-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DZNFYGHXAG/wave/XC488719-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:51,19:30,2019-05-30,2019-07-23,"['Motacilla flava', 'Galerida cristata']",,no,no,no,,,no,,,48000
341731,Rallus,aquaticus,,birds,Water Rail,Tero Linjama,Turkey,"Sultan Marshes, Kayseri",38.2468,35.1974,70,call,,,field recording,//xeno-canto.org/341731,https://xeno-canto.org/341731/download,XC341731-255_ralaqu_kryii.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/ffts/XC341731-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/ffts/XC341731-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/ffts/XC341731-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/ffts/XC341731-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/wave/XC341731-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/wave/XC341731-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/wave/XC341731-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:08,07:00,2008-05-27,2016-11-06,[],,no,no,no,,,no,,,44100
341727,Rallus,aquaticus,,birds,Water Rail,Tero Linjama,Turkey,"Sultan Marshes, Kayseri",38.2434,35.2018,1100,call,,,field recording,//xeno-canto.org/341727,https://xeno-canto.org/341727/download,XC341727-255_ralaqu_kiljunta2_Turkki_Sultan-marshes_2007-05-24.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/ffts/XC341727-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/ffts/XC341727-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/ffts/XC341727-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/ffts/XC341727-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/wave/XC341727-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/wave/XC341727-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YSDNMROVID/wave/XC341727-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:10,07:00,2007-05-24,2016-11-06,[],,no,no,no,,,no,,,44100
290024,Rallus,aquaticus,aquaticus,birds,Water Rail,Patrick Blake,Turkey,"Çatalağıl Köyü, Nilüfer, Bursa",40.187,28.6792,0,call,,,field recording,//xeno-canto.org/290024,https://xeno-canto.org/290024/download,XC290024-WaterRail_Turkey_14Nov2015_PJB.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HCLTWDSPRI/ffts/XC290024-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HCLTWDSPRI/ffts/XC290024-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HCLTWDSPRI/ffts/XC290024-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HCLTWDSPRI/ffts/XC290024-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HCLTWDSPRI/wave/XC290024-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HCLTWDSPRI/wave/XC290024-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HCLTWDSPRI/wave/XC290024-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:53,11:00,2015-11-14,2015-11-14,"['Rallus aquaticus', 'Gallinula chloropus']","Recorded using Nokia Lumia 635 with Audio Recorder HiFi app; edited using Audacity - high-pass filter and amplification.

Unseen, calling from reedbeds along shores of Uluabat Gölü.  Other water rails heard making distinct contact calls nearby (one can be heard in the distance on the recording).  A loud contact call later came from the same area as this recording, but after I had turned off the recorder.",no,no,no,,,no,,,48000
615571,Rallus,aquaticus,,birds,Water Rail,Cedric Mroczko,Turkey,"Yumurtalık Lagünleri Milli Parkı (Halep çamı ormanı), Adana",36.741,35.6243,0,call,,,field recording,//xeno-canto.org/615571,https://xeno-canto.org/615571/download,XC615571-201214_003e.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC615571-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC615571-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC615571-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC615571-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC615571-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC615571-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC615571-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:09,09:55,2020-12-14,2021-01-17,"['Cettia cetti', 'Erithacus rubecula']","High-pass filtered (500Hz, 6dB). d100 + clippy em272 stereo",no,no,no,,,no,,,44100
613400,Rallus,aquaticus,,birds,Water Rail,Cedric Mroczko,Turkey,Göksu deltası,36.2944,33.9409,0,call,,,field recording,//xeno-canto.org/613400,https://xeno-canto.org/613400/download,XC613400-1220_163545a.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC613400-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC613400-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC613400-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC613400-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC613400-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC613400-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC613400-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:38,16:35,2020-12-20,2021-01-06,"['Cettia cetti', 'Rallus aquaticus', 'Circus aeruginosus', 'Anas crecca', 'Mareca penelope']","High-pass filtered (1500Hz, 6dB). r-05 + pro-mini",no,no,no,,,no,,,44100
620355,Porzana,porzana,,birds,Spotted Crake,Cedric Mroczko,Turkey,"Göksu deltası, Silifke, Mersin",36.2935,33.9363,0,call,,,field recording,//xeno-canto.org/620355,https://xeno-canto.org/620355/download,XC620355-201220_005d.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC620355-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC620355-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC620355-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC620355-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC620355-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC620355-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC620355-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:11,21:00,2020-12-20,2021-02-07,"['Ardea cinerea', 'Rallus aquaticus']","High-pass filtered (250Hz, 6dB). d-100 + em172 stereo clippy",no,no,no,,,no,,,44100
570730,Gallinula,chloropus,,birds,Common Moorhen,Murat Uyman,Turkey,"Sarıçay, Merkez, Çanakkale",40.1443,26.4221,10,"alarm call, call",uncertain,uncertain,field recording,//xeno-canto.org/570730,https://xeno-canto.org/570730/download,XC570730-Gallinula-chloropus-r04.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DZNFYGHXAG/ffts/XC570730-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DZNFYGHXAG/ffts/XC570730-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DZNFYGHXAG/ffts/XC570730-large.png', 'full': '//xeno-canto.org/sounds/uploaded/DZNFYGHXAG/ffts/XC570730-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/DZNFYGHXAG/wave/XC570730-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DZNFYGHXAG/wave/XC570730-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DZNFYGHXAG/wave/XC570730-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:08,20:24,2020-06-18,2020-06-22,[],,no,no,no,,,no,,,48000
187968,Gallinula,chloropus,chloropus,birds,Common Moorhen,Lars Lachmann,Turkey,"Çamyuva, Kemer, Antalya Province",36.5536,30.5596,10,call,,,field recording,//xeno-canto.org/187968,https://xeno-canto.org/187968/download,XC187968-Moorhen_contact calls2_20140614_023845_prepared.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/ffts/XC187968-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/ffts/XC187968-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/ffts/XC187968-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/ffts/XC187968-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/wave/XC187968-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/wave/XC187968-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/wave/XC187968-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:48,05:38,2014-06-14,2014-07-19,[],contact call of an adult leading two pulli,yes,yes,no,,,no,,,44100
187967,Gallinula,chloropus,chloropus,birds,Common Moorhen,Lars Lachmann,Turkey,"Çamyuva, Kemer, Antalya Province",36.5536,30.5596,10,call,,,field recording,//xeno-canto.org/187967,https://xeno-canto.org/187967/download,XC187967-Moorhen_contact calls_20140614_023117_prepared.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/ffts/XC187967-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/ffts/XC187967-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/ffts/XC187967-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/ffts/XC187967-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/wave/XC187967-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/wave/XC187967-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/wave/XC187967-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:58,05:28,2014-06-14,2014-07-19,[],contact call of an adult leading two pulli,yes,yes,no,,,no,,,44100
187965,Gallinula,chloropus,chloropus,birds,Common Moorhen,Lars Lachmann,Turkey,"Çamyuva, Kemer, Antalya Province",36.5536,30.5596,10,alarm call,,,field recording,//xeno-canto.org/187965,https://xeno-canto.org/187965/download,XC187965-Moorhen_alarm_20140614_022836_prepared.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/ffts/XC187965-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/ffts/XC187965-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/ffts/XC187965-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/ffts/XC187965-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/wave/XC187965-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/wave/XC187965-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/wave/XC187965-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:41,05:28,2014-06-14,2014-07-19,[],alarm call of an adult leading two pulli,yes,yes,no,,,no,,,44100
